"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Pakistan","PAK","Population ages 15-19, female (% of female population)","SP.POP.1519.FE.5Y","10.7381605019831","10.603256266127","10.4429661148159","10.2630099623851","10.0755703578066","9.89580652866276","9.69624463987315","9.50646855661456","9.35289305835876","9.27158429118105","9.27954919653528","9.33872980074404","9.47582250196324","9.65804149906411","9.83980911753","9.99555741068885","10.1375134107017","10.2484839515075","10.3276406221926","10.381586898834","10.4169172664238","10.4556723537737","10.4742057427474","10.4663357579855","10.4312158487853","10.3747469472505","10.2948576764666","10.2146306490992","10.1415588919051","10.0866776279576","10.0568914081687","10.0116877865179","10.0051939736506","10.03130859387","10.078831122282","10.1406426264989","10.2108861359736","10.2838656567699","10.3604822673144","10.4452944108009","10.5405177792501","10.6329459758226","10.7372101095751","10.8449473008772","10.9426676014379","11.020907863408","11.0755083156439","11.1089923818241","11.1197135315843","11.1057343209019","11.0660604710099","10.9845108831007","10.8866458037581","10.7752234037108","10.6524632767842","10.5207792816712","10.3702472008073","10.2146375712893","10.0642059225897","9.93168079647378","",
"Pakistan","PAK","Female headed households (% of households with a female head)","SP.HOU.FEMA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.1","","","","","","","","","","","","","","","","10.4","","","","","","10.9","","","","","12.5","","",
"Pakistan","PAK","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","371.183","362.34","353.498","345.454","337.409","329.365","321.32","313.276","306.251","299.226","292.201","285.177","278.152","272.039","265.926","259.812","253.699","247.586","242.598","237.61","232.622","227.635","222.647","218.931","215.215","211.499","207.783","204.067","201.336","198.604","195.873","193.142","190.41","188.293","186.176","184.059","181.942","179.825","177.996","176.168","174.339","172.51","170.682","169.123","167.565","166.006","164.448","162.889","159.496","156.102","152.708","149.315","145.921","144.527","143.133","141.739","140.345","138.952","137.509","","",
"Pakistan","PAK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","2.08999991416931","2.15000009536743","2","1.66999995708466","1.70000004768372","1.89999997615814","1.89999997615814","4.17999982833862","4.11999988555908","4.01000022888184","3.8199999332428","3.8199999332428","4.30000019073486","4.15999984741211","3.97000002861023","3.97000002861023","3.04999995231628","2.16000008583069","2.02999997138977","1.97000002861023","5.84999990463257","5.17999982833862","4.28000020980835","4.26000022888184","5.03000020980835","4.78999996185303","5.80999994277954","5.69999980926514","5.34999990463257","7.15999984741211","6.88000011444092","7.82999992370605","7.48999977111816","7.40000009536743","7.05000019073486","0.579999983310699","0.400000005960464","0.419999986886978","0.540000021457672","0.649999976158142","0.800000011920929","","2.95000004768372","1.83000004291534","3.5699999332428","","","4.07999992370605","","",
"Pakistan","PAK","Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6800003051758","","20.2199993133545","","2.73000001907349","1.69000005722046","3.51999998092651","1.96000003814697","4.30999994277954","3.72000002861023","","17.4300003051758","16.5900001525879","40.189998626709","","","13.3500003814697","","",
"Pakistan","PAK","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","32.3600006103516","","","","","","","","","","","29.9599990844727","","","","49.2999992370605","49.2999992370605","49.2999992370605","49.2999992370605","49.2999992370605","51.189998626709","51.2000007629395","49.7200012207031","49.7099990844727","49.4500007629395","48.8899993896484","","49.3400001525879","32.2000007629395","49.3499984741211","49.6800003051758","49.6800003051758","49.2000007629395","49.1500015258789","48.3600006103516","","50.1199989318848","49.9500007629395","","50.4099998474121","","50.4500007629395","","50.7299995422363","","50.0299987792969","50.0499992370605","50.0800018310547","50.5400009155273","51","50.7700004577637","","51.4500007629395","51","52.0299987792969","","","50.9900016784668","","",
"Pakistan","PAK","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","SL.TLF.ACTI.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.8699989318848","42.7400016784668","42.6800003051758","40.9000015258789","40.8800010681152","39.4799995422363","40.4500007629395","41.5299987792969","41.4700012207031","41.2799987792969","41.310001373291","42.3499984741211","43.6500015258789","44","44.3699989318848","43.7099990844727","43.0299987792969","42.0900001525879","41.439998626709","41.7099990844727","41.8899993896484","41.1100006103516","41.5999984741211","42.0999984741211","41.3499984741211","41.8300018310547","41.7599983215332","41.7099990844727","41.6699981689453","41.6199989318848","",
"Pakistan","PAK","Average working hours of children, study and work, male, ages 7-14 (hours per week)","SL.TLF.0714.SW.MA.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7","","","","","","","","","",
"Pakistan","PAK","Child employment in manufacturing, female (% of female economically active children ages 7-14)","SL.MNF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.36","","","4.3","","","","","","","","","",
"Pakistan","PAK","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.520001411438","74.5500011444092","74.3400011062622","73.7899990081787","74.8999996185302","74.4999990463257","66.4100017547607","74.7300004959107","74.6099996566772","66.4500007629395","66.4699974060059","62.3899984359741","62.2199993133545","68.729998588562","68.560001373291","73.25","74.9700012207032","77.2899990081787","77.4499988555908","79.160002708435","78.4999980926514","76.9500017166138","75.2799997329712","73.4400005340576","75.0499992370605","75.9300003051758","73.7700004577637","71.5000019073486","70.1699981689453","",
"Pakistan","PAK","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","SL.EMP.1524.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5699996948242","69.4400024414063","66.5299987792969","66.4700012207031","66.0299987792969","66.370002746582","66.7399978637695","66.4000015258789","68.0999984741211","69.8000030517578","70.0199966430664","70.1999969482422","70.2799987792969","70.3600006103516","68.7099990844727","67.0299987792969","65.3399963378906","63.6399993896484","62.9599990844727","62.5800018310547","60.7799987792969","60.3499984741211","59.4199981689453","58.9099998474121","58.0999984741211","58.0900001525879","58.1199989318848","58.1500015258789","58.2299995422363","",
"Pakistan","PAK","Poverty gap at $5.50 a day (2011 PPP) (%)","SI.POV.UMIC.GP","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.8","","","64","","","","","","44.6","","46.8","","","50.6","","","43.1","42.6","","40.2","","","36.4","35.5","","32.1","","28.9","","","","","",
"Pakistan","PAK","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3","","","8.1","","","","","","9.9","","8.7","","","9.4","","","8.8","9","","9.2","","","9.6","9.3","","9.2","","8.9","","","","","",
"Pakistan","PAK","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.87510538","5.93059015","5.93482637","3.7794323","4.31207561","3.7054491","2.8682754","3.43682766","2.61879587","2.94990563","2.8111577","3.16060853","3.1319313","3.2201364","3.4755013","3.74291325","4.11568451","4.30303717","5.26019049","","",
"Pakistan","PAK","Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)","SH.UHC.NOP2.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79183930158615","","","1.54030025005341","","","1.19401812553406","","","0.976820290088654","1.10395848751068","","1.14739239215851","","0.906472653150558","","","","","",
"Pakistan","PAK","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","SH.STA.WASH.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6","","","","",
"Pakistan","PAK","Prevalence of overweight, weight for height, female (% of children under 5)","SH.STA.OWGH.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","","","","","","","","","","","","4.8","","","","","2.6","","",
"Pakistan","PAK","Low-birthweight babies (% of births)","SH.STA.BRTW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Prevalence of current tobacco use (% of adults)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7","","","27.1","","25.1","","23.2","","21.6","","20","","",
"Pakistan","PAK","Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV)","SH.HIV.PMTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1","0","1","1","1","3","2","5","2","7","4","6","10","12","",
"Pakistan","PAK","People using at least basic drinking water services, urban (% of urban population)","SH.H2O.BASW.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1497539345614","94.9291767413824","94.8914981447867","94.8529676031877","94.8135851165857","94.7733506849805","94.7322643083721","94.6903259867606","94.6475357201459","94.6038935085281","94.559399351907","94.5140532502829","94.4678552036555","94.420805212025","94.3729032753914","94.3241493937545","94.2745435671145","94.2240857954714","","","",
"Pakistan","PAK","Number of neonatal deaths","SH.DTH.NMRT","174039","174765","175547","176415","177482","178715","180116","181605","183279","185135","187385","190130","193248","196967","201252","206051","211314","216599","222023","227452","233084","238563","243761","248422","252648","257169","262030","267438","273129","278743","284059","288592","292094","294173","294975","294737","293403","290999","287908","284197","280411","276845","273833","271289","269379","268446","267803","267951","268460","269195","269460","268904","267877","266653","265067","262925","260351","256984","252868","248342","",
"Pakistan","PAK","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","SH.ALC.PCAP.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.085","","","","","0.16","","","","","0.19","","","","","0.29","","","0.34","","",
"Pakistan","PAK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.80284976959229","9.37642955780029","10.3132696151733","10.0689897537231","11.753399848938","","11.3073301315308","8.4898796081543","","","","11.2293500900269","13.7775096893311","15.2890996932983","15.445520401001","14.096960067749","12.0826301574707","11.8646602630615","10.9246101379395","11.0406303405762","11.5139799118042","11.3006601333618","13.1872797012329","15.0634803771973","14.5447797775269","","","",
"Pakistan","PAK","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","SE.TER.CUAT.ST.ZS","","","","","","","","","","","","","3.40000009536743","","","","","","","","","1.89999997615814","","","","","","","","","","","","","","","","","","","","","","","","3.91673994064331","6.29511976242065","","5.97695016860962","6.67146015167236","6.97446012496948","7.36818981170654","7.54163980484009","7.9913501739502","8.75331020355225","","8.61713027954102","8.65032958984375","","","",
"Pakistan","PAK","Secondary education, teachers, female","SE.SEC.TCHR.FE","","","","","","","","","","","","19343","20447","","","27312","31492","32923","36321","32196","35782","36815","38270","42419","46585","47882","","53102","","52747","59780","","","","","","","","","","","","","","","","","","","","","","","","303126","326239","342540","396126","396110","","",
"Pakistan","PAK","School enrollment, secondary, female (% net)","SE.SEC.NENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.53007","27.99058","28.04883","28.63995","","28.5908","29.17486","30.0021","","30.4412","31.91571","31.62959","34.18399","","",
"Pakistan","PAK","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.UP.MA.ZS","","","","","","","","","","","","","10.7164096832275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.88852024078369","31.4351501464844","","31.1135101318359","31.2762508392334","32.0123100280762","33.2953910827637","32.313419342041","32.5274200439453","34.1788482666016","","34.1788482666016","33.3356704711914","","","",
"Pakistan","PAK","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Persistence to grade 5, total (% of cohort)","SE.PRM.PRS5.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.6764526367188","","","","60.7506790161133","61.5074310302734","52.2056503295898","60.9919509887695","62.3696098327637","79.5898895263672","","77.270637512207","","70.4091873168945","65.6725692749023","","",
"Pakistan","PAK","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","","70.3963623046875","69.7085113525391","71.656982421875","74.8991775512695","75.1412582397461","75.8223190307617","78.578010559082","66.2322998046875","66.0225524902344","64.9092178344727","65.9249496459961","66.5577163696289","69.8265762329102","69.9602127075195","71.6959762573242","71.7991485595703","74.7797470092773","74.7067184448242","75.4068069458008","75.8054504394531","","","","","","","","","","83.9561462402344","83.8142623901367","83.8811492919922","83.8388671875","88.564811706543","91.5045928955078","86.6499481201172","90.36279296875","90.0391464233398","90.2003631591797","90.9982681274414","86.6928405761719","85.6409912109375","84.9642028808594","90.6850128173828","91.4244613647461","98.2248764038086","96.9944610595703","101.978477478027","102.306289672852","",
"Pakistan","PAK","Trained teachers in preprimary education, female (% of female teachers)","SE.PRE.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Literacy rate, youth (ages 15-24), gender parity index (GPI)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","0.535539984703064","","","","","","","","","","","","","","","","","0.642059981822968","","","","","","","0.692589998245239","0.737909972667694","0.754729986190796","0.771210014820099","0.77658998966217","0.783590018749237","0.809010028839111","0.803030014038086","0.798929989337921","0.821749985218048","","","0.831089973449707","","","",
"Pakistan","PAK","Coverage of social safety net programs (% of population)","per_sa_allsa.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59801245177306","","12.2560756513895","","","","11.1955738186767","","10.3594673999368","","","","","",
"Pakistan","PAK","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.44094444763633","5.97306486112478","6.43573701270242","6.84244631680548","7.57221325942592","8.38134924906459","8.91984562277936","9.94219219979843","10.571461299321","11.0319114879498","11.1922152719637","11.5336118879587","11.7774110772332","11.9394631572849","12.4787445626928","13.0505320905179","13.9922210726602","14.6173958916078","16.2317493771906","19.4381000750626","21.2989938380045","24.9616813659668","26.6353092193604","28.5217208862305","30.4034805297852","31.4678573608398","32.3776473999023","33.5889205932617","33.5965555174974","35.7976770358673","",
"Pakistan","PAK","Gross savings (current US$)","NY.GNS.ICTR.CD","","","","","","","","","","","","","","","","","1728633321.33339","2315135891.65219","2767083556.11646","2775273112.75217","3884588225.43033","4909034078.27702","5414069724.7706","5413762440.04669","5311591862.87697","4546136089.61583","6027359436.17031","6802636893.16503","6691966442.29485","6922548673.16611","7213779274.39015","9747361343.14934","10493809215.4526","8355383130.1377","9994732486.48886","10376639288.45","9882372840.20518","10014828816.7908","10801039881.0385","10518098674.8906","15637626963.0345","16344323256.6128","17040594673.5953","19812019293.1535","24041390133.7502","23727034503.147","24633398963.5228","26132475870.0535","21459168850.3753","25319838921.3524","28171166500.23","33052488876.2155","31175973752.0469","33911145182.6144","37327496951.8974","42671694866.2107","41659110379.3358","39721155551.8452","38430781179.5453","34272464153.9074","",
"Pakistan","PAK","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","4324498037.70201","4727139272.09304","5141615335.34712","5833045596.94527","6465448996.75217","7162027321.48178","8085621280.79181","8880010649.64845","10119792280.9705","10654305140.0535","10650858486.1443","9528714801.50304","9699556562.11703","10582690350.2786","12688701284.7733","14493823188.3295","17525819794.6534","20532255407.9153","25098711708.415","28551664572.4615","30330170530.7999","30219407930.6314","30883828793.115","31692683275.054","33911579066.0053","36558775968.5778","40751350070.0066","41887230940.6773","42545161358.5236","44548584465.2413","48831725498.8734","51104666192.9371","52803002022.3","57909984288.6062","61457672345.3526","61919858418.9431","60301506945.0724","61662163793.5589","68931405447.7689","74370840703.3214","79400381600.0586","86867284766.5134","102616409642.827","118427718032.862","131806556591.225","144109099522.217","158730043930.233","167604611856.378","174002609431.368","188901063104.206","209801427817.05","230806101146.862","240543638595.653","251658936033.639","267189608042.113","290279849868.367","314469342298.325","304452242188.85","",
"Pakistan","PAK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","207063865853.837","224901368667.297","247752284574.249","258080269503.278","273442761474.805","293030828101.904","312858332814.036","321481581860.118","333390732382.068","350582963613.123","373689170153.572","395459580218.679","411791177807.431","443669638565.39","489998729732.019","538198810139.221","587194838999.063","632108897406.6","655368177070.831","679063640429.245","698014005406.787","732179845261.482","752628769386.646","784863469118.625","827826438336.329","872096952150.657","898015616788.999","950381922984.568","1030352709282.1","1060747879309.42","",
"Pakistan","PAK","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.5429006780441","2.63562656683563","2.63984220350491","2.60950339319165","2.72662955632608","2.81295144846943","2.9423657330434","3.17597903168661","3.19088353820905","3.26540890174744","3.38650179144335","3.58530605756905","3.82819531047056","4.41396560293131","5.56484983113626","6.73892735271907","7.5140697688763","8.30354797453203","9.04940135862809","9.64063495350453","10.5090835338271","11.5681195678721","12.6522429835685","13.3195328594794","14.6053412168713","15.267685084921","15.7702974057384","16.4828318942906","18.0680782485259","19.6192314419451","20.8850640913305","23.7029638743696","26.1209998697212","28.4297183205704","32.1336603062509","36.313119841987","39.3538388753844","44.6207656608976","47.9789409488432","50.7916037732813","70.3524592066476","74.0886220304838","76.8513966026726","79.3556798642759","85.1729365962073","91.8502935107975","100","107.274319326357","121.438830984073","146.536006194614","162.435513755632","194.345403739772","205.945053717896","220.291068932894","236.618058791803","246.343649379388","247.329604458182","257.255875286604","263.582533256103","286.305463690879","",
"Pakistan","PAK","Adjusted savings: net national savings (current US$)","NY.ADJ.NNAT.CD","","","","","","","","","","","97862469.4217885","457100879.030262","419567306.999762","370936417.178831","166795510.837284","81798840.469429","588989042.258449","783139462.722081","1287871661.28954","1222849742.4003","1695695768.07141","2701283994.90077","2546710013.71125","3227757923.12124","2810922328.74627","1962741623.19813","3459057664.87443","4044276247.63569","3435069736.1162","3442116429.4602","3979501486.17684","5374631966.85394","4552126600.45907","3553158799.15331","4445045854.40669","4953462623.27284","3605875341.61387","2411032121.06266","4348650679.74762","2928136519.59449","5207947747.52164","5116349317.31341","6068500952.2108","10397362028.2299","11966328352.7785","9475935436.32597","6997641028.72532","8595534065.74334","4329373865.86413","10184278149.7414","12895500727.2227","16906478468.4199","14828788463.8847","18438141729.4452","21369532584.1076","27617426155.5128","26639831553.6008","21597785913.5679","20086797967.2955","","",
"Pakistan","PAK","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","100884125.664847","106486770.264595","113184776.993284","83553863.614868","125461212.121212","158850505.050504","202054545.454545","235193939.39394","304602828.282829","317345454.545454","382519696.969696","395105454.545455","430673364.92891","413320157.480315","477260166.22143","572424538.258575","620337135.771853","744887678.41538","765813676.283907","749385492.93643","792970457.626327","933880514.278562","1037201105.70812","1043891532.02138","1205798631.07961","1466216914.45284","1514568054.61811","1486459216.59875","1433322392.84176","1460776480.2198","1764536537.71446","1580398007.55757","1483745935.69343","1588896409.08317","1670812673.26732","2091681612.80106","2711506891.47061","2960221536.69052","3503043297.38675","3192435734.27704","2777092863.32253","3236007971.35408","3820622715.11214","4349051796.28066","4814361599.88591","5585963153.09031","5995706461.50684","6511909602.14135","6717499947.13179","","",
